"cik";"company";"year";"date";"ARI";"ARI.simple";"ARI.NRI";"Bormuth.MC";"Bormuth.GP";"Coleman";"Coleman.C2";"Coleman.Liau.ECP";"Coleman.Liau.grade";"Coleman.Liau.short";"Dale.Chall";"Dale.Chall.old";"Dale.Chall.PSK";"Danielson.Bryan";"Danielson.Bryan.2";"Dickes.Steiwer";"DRP";"ELF";"Farr.Jenkins.Paterson";"Flesch";"Flesch.PSK";"Flesch.Kincaid";"FOG";"FOG.PSK";"FOG.NRI";"FORCAST";"FORCAST.RGL";"Fucks";"Linsear.Write";"LIW";"nWS";"nWS.2";"nWS.3";"nWS.4";"RIX";"Scrabble";"SMOG";"SMOG.C";"SMOG.simple";"SMOG.de";"Spache";"Spache.old";"Strain";"Traenkle.Bailer";"Traenkle.Bailer.2";"Wheeler.Smith";"meanSentenceLength";"meanWordSyllables";"NCSKEW";"DUVOL";"CRASH_COUNT"
1063761;"SIMON PROPERTY GROUP";"2016";"20160226";-17,7638911056737;-76,1643118556162;-15,7712696321392;-5,29054099051124;-388217773,298822;30,0659232072276;28,8508281573499;32,0230005194805;-14,2895197656603;-14,2906629023151;0,773850304285091;-12,2892163351946;-10,261468921095;-7,809822886762;79,1201310894385;-512,973376357516;-629,054099051124;-13,3714439076758;-59,6140175272393;24,5752875546354;-8,26142045088567;-16,9163630089717;-20,9869293347554;-10,0298576533869;-11203,1407407407;-12,0330321852061;-11,6663354037267;-150,976382179281;-27,3193773483629;-61,6692807997156;-12,1475208398687;-12,4951684756467;-11,4144086454608;-12,4530705606793;-9,45410628019324;1,60121073274168;-18,0587744762836;-17,3469819710706;-17,3141653655643;-12,3141653655643;-8,7696805111153;-9,74736501662589;-15,5045088566828;-569,199860397976;-315,512494910785;-133,714439076758;-28,5185185185185;-1,81221532091097;0,56380711565073;0,490135751023338;2
1063761;"SIMON PROPERTY GROUP";"2017";"20170224";-17,6539799687218;-75,9347875437903;-15,7349001241062;-5,20742207215688;-371792629,422927;29,3964908011292;28,3296975891495;31,5862765144878;-14,4091838899243;-14,4103235017359;0,644276584401503;-12,3392227807093;-10,287847183614;-7,80140932410173;78,8485197885954;-508,634789660805;-620,742207215688;-13,3120728929385;-59,1783288741281;23,8366033754582;-8,29099576906711;-16,9107260051173;-21,014065573991;-9,96188062177127;-12885,47538041;-12,1108731626594;-11,7519604789253;-149,309339407745;-27,4678815489749;-61,4387623645178;-12,1762829596865;-12,5094094471557;-11,4807893928405;-12,47553536189;-9,36719817767654;1,59268883170877;-18,0992972620197;-17,3853160640014;-17,3530175091272;-12,3530175091272;-8,73019235843995;-9,69978398523645;-15,3844646924829;-565,595432177855;-317,58964348389;-133,120728929385;-28,0810933940774;-1,82619487978195;0,194449570729072;0,255248274613548;1
92122;"SOUTHERN";"2008";"20080225";-17,7187267992786;-76,0718296155082;-15,7465831779119;-5,26903021137699;-414619105,982339;30,490523282302;29,2579895285686;31,931461304156;-14,314601876816;-14,3157435945647;5,96678916096327;-11,4351180956507;-9,63348416481874;-7,80363907212199;79,0564071648755;-508,760576894914;-626,9030211377;-13,2130323242689;-59,4680435933209;23,1072437744302;-8,33715778457366;-17,0866857103594;-21,4599234054196;-10,1225548614993;-59076,343423294;-11,9836600834533;-11,6120260917986;-150,387993842996;-28,6863006670087;-63,5633179617018;-12,4664830410655;-12,8399668180925;-11,7794462050992;-12,7787644494478;-9,98501795792714;1,60903645957791;-18,4277184411301;-17,6960878047943;-17,6678987930298;-12,6678987930298;-8,4670191761595;-9,42798534954009;-15,5910415597742;-569,127056203923;-317,968024293974;-132,130323242689;-28,3798871216008;-1,83123133329959;-0,342640711420503;-0,373127046902247;-1
92122;"SOUTHERN";"2009";"20090225";-18,276227477192;-77,2212529429005;-16,0096555284943;-5,62709680302111;-512738866,624405;31,5970597065336;29,9278799364531;33,4529591015874;-13,8977053943286;-13,8988629113972;5,37655214169451;-11,4104034012937;-9,65940942467446;-7,8645613804644;80,0517425485288;-526,275480178482;-662,709680302111;-13,8319703165228;-61,3696702471952;22,9485029055049;-8,38949482269866;-17,5776195042378;-21,9322159167807;-10,5607873476952;-90204,3759825079;-11,8549930573798;-11,4704923631178;-157,907011964259;-29,7386036650008;-64,1854390301398;-12,4693866344955;-12,8590556176394;-11,9296483678882;-13,086151186608;-10,26609117068;1,6214357217385;-18,7057917841291;-17,9593363309425;-17,9345079425974;-12,9345079425974;-8,5574875090694;-9,54946939108449;-16,439186733303;-585,852425457287;-310,437907605109;-138,319703165228;-30,2669241253975;-1,81046771994346;0,74416491089582;0,340558070833418;3
92122;"SOUTHERN";"2010";"20100225";-17,2370725360411;-75,0890580884649;-15,4646917131991;-5,00103735496472;-361541158,078816;29,230046053257;28,395110714424;31,1344522102395;-14,5329855565855;-14,5341108869477;5,87209461139179;-11,541966009618;-9,67899830390914;-7,73201439230358;78,4564863799945;-494,617885867883;-600,103735496472;-12,8249263797853;-58,0628342859672;22,8416985058531;-8,31894822607613;-16,7759656706023;-21,1349905312359;-9,80372035315766;-58126,8856184098;-12,1302272031097;-11,7732499234206;-144,220385674931;-27,9053861499003;-62,7251951074671;-12,4682612608272;-12,8179088590133;-11,6868548088257;-12,5681790530171;-9,64405813622115;1,60648409890396;-18,2180478802656;-17,4976668831725;-17,4668723684234;-12,4668723684234;-8,38876494493872;-9,32617956784971;-14,9833570817897;-554,87050897844;-321,423947439502;-128,249263797853;-26,9800512966657;-1,85116488685616;-0,465840341697861;-0,180902986358717;-2
92122;"SOUTHERN";"2011";"20110225";-17,3333281834209;-75,283976355591;-15,5289048922404;-5,04814615389569;-372709324,534465;29,4913188770727;28,5803902922504;31,221196735287;-14,5092172097444;-14,5103459591224;5,50968283817493;-11,5861593881224;-9,71707268172034;-7,7486089645403;78,5384260807343;-497,228213167686;-604,814615389569;-12,8869541434953;-58,3097894082807;23,0882845349569;-8,31140757586237;-16,8028084184437;-21,1216602430213;-9,84250903905573;-61451,8127249521;-12,0998466422009;-11,7398313064209;-145,38198559577;-27,8555930349166;-62,7496382719608;-12,4235796452404;-12,7766096068362;-11,6509010949606;-12,5568653083335;-9,67171118606983;1,60797567794621;-18,2045798499354;-17,4849236359429;-17,4539595876657;-12,4539595876657;-8,43322594642519;-9,376284394541;-15,0722855319537;-557,280935929455;-320,659651466442;-128,869541434953;-27,2265475430759;-1,84529278615628;0,726876809434735;0,250548078190464;1
92122;"SOUTHERN";"2012";"20120224";-17,7458543290482;-76,0966739388566;-15,9245822569124;-5,15624704839381;-393554194,414041;28,8620368047992;27,9072817635518;30,5117150022848;-14,7036180425139;-14,7047603668111;4,62994138880778;-11,6967179575268;-9,81072121069828;-7,85170912540014;78,3061659270274;-506,199961759435;-615,624704839381;-13,2818016986354;-58,8737627273371;21,711141247595;-8,39819221602313;-17,1310192536645;-21,4688809832437;-10,0214411162286;-61352,2346841302;-12,1730189761861;-11,8203208738048;-149,124916499666;-28,7718293730318;-63,4891061409944;-12,6133948086408;-12,9545157705862;-11,8501313419402;-12,7902367423285;-9,91955339249929;1,6047344297299;-18,4505080158181;-17,7176583974156;-17,6897488167;-12,6897488167;-8,53425208209223;-9,48996344706722;-15,4564843973662;-566,423114615105;-323,484354309755;-132,818016986354;-27,7745013837198;-1,85499692491642;0,212952259810392;0,167757805801897;-1
92122;"SOUTHERN";"2013";"20130228";-17,9964748677728;-76,5814281251655;-16,2126947379523;-5,18475151455397;-400113349,06849;28,4447595934566;27,5069528308951;29,6510374752378;-14,939447127635;-14,9405974254069;4,30244826212463;-11,7425944154489;-9,84734429715532;-7,92733728984652;77,934277500471;-510,749063148483;-618,475151455397;-13,4349354103343;-59,0123706407344;21,0109968854914;-8,43889910536042;-17,2613345640003;-21,6226404822493;-10,0817020147883;-62431,3993579027;-12,2215395821562;-11,8736935403718;-150,926196808511;-29,190349544073;-63,9679676732842;-12,7518711812288;-13,0877058105766;-11,9501198354024;-12,8945588784218;-10,0634498480243;1,60733715329259;-18,561539671315;-17,8227614625543;-17,7962029446932;-12,7962029446932;-8,59212939150285;-9,55251735685305;-15,5857237841945;-571,32304850165;-327,608089821406;-134,349354103343;-27,9059650455927;-1,86169560984908;0,178920968286472;0,119682140485167;0
92122;"SOUTHERN";"2014";"20140227";-18,1717863268807;-76,9333496691987;-16,3460426366087;-5,25775899700708;-415428136,737392;28,3390835579515;27,3407239511013;29,6654385390291;-14,9355011785519;-14,9366571374119;3,83840725312423;-11,7950068365597;-9,89453800539084;-7,96228037053818;78,0044703801015;-515,308396407966;-625,775899700708;-13,6409318444359;-59,3991260107817;20,4144327370743;-8,47979808734243;-17,4388835797326;-21,7990525198072;-10,189908748444;-63340,1142857143;-12,2338274932615;-11,8872102425876;-152,892568348094;-29,6569118213323;-64,2943859075935;-12,8122721337363;-13,1452159247461;-12,0406195826186;-13,0122357428735;-10,1853099730458;1,60838079898163;-18,6843825113989;-17,9390647104539;-17,91398131486;-12,91398131486;-8,65261542650222;-9,62130746821313;-15,8189930689257;-575,592176002137;-327,085942138773;-136,409318444359;-28,2857142857143;-1,86419110239865;0,381472970886473;0,234972746019873;1
92122;"SOUTHERN";"2015";"20150302";-18,4826577867948;-77,5559080075183;-16,5904064377005;-5,38119313691624;-443682148,393059;28,3399986818691;27,2257727542345;29,6226315039873;-14,9472304773814;-14,9483960983326;3,28508955930459;-11,8453174370938;-9,94626375766198;-8,02629356951891;78,0906238701526;-523,169256740036;-638,119313691624;-13,9493851873034;-60,0487467330815;19,9101679080574;-8,52177433091743;-17,6682200920879;-21,9824778803948;-10,3442614827026;-66736,5594032981;-12,2337210835036;-11,887093191854;-156,295967972548;-30,1180059098275;-64,92488909234;-12,8749422141645;-13,2067032266339;-12,1087765760715;-13,1324332622295;-10,4130206843961;1,60720404540956;-18,8048398416311;-18,0531290561713;-18,0294725231362;-13,0294725231362;-8,74094697198755;-9,72297075396616;-16,1620245925079;-583,120722376849;-326,741089012357;-139,493851873034;-28,9257458774187;-1,86247281355039;0,615065640333609;0,0781366668132197;1
92122;"SOUTHERN";"2016";"20160226";-18,7323982558327;-78,07261573745;-16,6986507190676;-5,54877233254184;-488378729,868802;29,1199874978901;27,7751195138768;30,3918697952458;-14,7364561086235;-14,7376287188055;2,66251866744111;-11,8911392795214;-10,0004383616744;-8,05291994021164;78,5848790968175;-531,274725912639;-654,877233254184;-14,1963326226013;-60,9382195683661;19,9328310980793;-8,54111677230498;-17,8851296964269;-22,2108149573115;-10,5516153117033;-78896,8348968017;-12,1430247095477;-11,7873271805024;-159,859786780384;-30,6647334754797;-65,3582159960749;-12,8761118777921;-13,2223822786249;-12,184193989863;-13,281276988221;-10,5970149253731;1,60677596000921;-18,9464795980641;-18,1872758748518;-18,1652728648745;-13,1652728648745;-8,8163764378873;-9,81456807649244;-16,559539445629;-590,967128440672;-323,298612501366;-141,963326226013;-29,8115991471215;-1,85157678212284;0,0333465076192392;0,00218737395492548;1
92122;"SOUTHERN";"2017";"20170222";-19,0894065887946;-78,7747905441333;-17,0471884088302;-5,63813409135857;-521151590,163639;28,5090575945635;27,1521875263261;29,7331594769406;-14,9169453706804;-14,9181284809001;2,90389297540126;-11,8218347507866;-9,96020042508216;-8,14533886167421;78,3558959321886;-538,82605827999;-663,813409135857;-14,5531794363405;-61,4009392479328;18,578890664173;-8,62434326490942;-18,1853773861872;-22,606006377061;-10,7253614885417;-98604,4058093754;-12,2140630703996;-11,8654693774396;-163,117547089647;-31,7790681206628;-66,4840798086863;-13,1635898911317;-13,504133886884;-12,429489126088;-13,5484322001843;-10,9614077326158;1,60583445857975;-19,2313112167852;-18,4571162305642;-18,4383616651823;-13,4383616651823;-8,90499948033256;-9,91383583205934;-16,9050701033848;-598,402367138603;-325,529284589359;-145,531794363405;-30,2600198272199;-1,86220081809928;0,344337841411766;0,0813817470430845;-1
829224;"STARBUCKS";"2008";"20081124";-18,703991240091;-77,9855528864014;-16,8366759761638;-5,41330956472189;-413467514,552072;28,6966817690367;27,5200097822169;28,9379635174793;-15,1348322443566;-15,1360047366524;3,64681425826718;-11,7753930509264;-9,89862762010346;-8,0918295456108;77,8013005019758;-531,025865692388;-641,330956472189;-13,9416167664671;-60,1971859711818;20,684233274043;-8,48363872886981;-17,5976671239203;-21,8534704981223;-10,3382278485261;-8532,69869760479;-12,192246305926;-11,8414709365186;-158,01122754491;-29,7245508982036;-65,2164904346689;-13,0607422761027;-13,4135949710372;-11,9972807265739;-13,0426089054245;-10,5082335329341;1,62034594815149;-18,70211102149;-17,9558511141975;-17,9309789276031;-12,9309789276031;-8,58458498374204;-9,56110446447372;-16,1505988023952;-587,530942910874;-329,769802200227;-139,416167664671;-29,0763473053892;-1,85151624362869;-2,18608774289817;-0,720217601608745;-1
829224;"STARBUCKS";"2009";"20091120";-19,332846644903;-79,2297429751138;-17,4116132740004;-5,59955046197147;-456596512,391336;27,9903471317271;26,7230806554468;28,1291194138686;-15,3564587641223;-15,3576499292983;2,27283703885638;-11,9416412243385;-10,0424909844748;-8,24458615150141;77,5869201669176;-545,484294482047;-659,955046197147;-14,563696919234;-61,1747184956243;18,8209162951817;-8,6060063321854;-18,0946769776953;-22,3963306056332;-10,6346630751973;-8225,89022064946;-12,2743782404969;-11,9318160645465;-164,164862614488;-31,1840133222315;-67,1478398503738;-13,3684243099928;-13,7102889824048;-12,2984224456648;-13,4066116880539;-11,1465445462115;1,62122237374947;-19,0798439580203;-18,3136084563367;-18,2931389818028;-13,2931389818028;-8,76388418570702;-9,7626055320255;-16,7760199833472;-601,304301675713;-332,088165128234;-145,63696919234;-30,0308076602831;-1,86208999916821;-0,465762489212226;-0,121851347928774;-3
829224;"STARBUCKS";"2010";"20101122";-19,2300310139912;-79,069735917236;-17,0869007140163;-5,7494163820271;-494363775,221981;28,8216130444299;27,3399491743878;30,3648849663189;-14,7438500596888;-14,7450363561197;3,14682202888214;-11,7431584637624;-9,91637241299819;-8,15368389205035;78,7346751080036;-547,503804064727;-674,94163820271;-14,76144036009;-61,9943339367343;20,0380591470914;-8,55952371802187;-18,1280381837635;-22,0619110493681;-10,6919397172443;-9424,40184171043;-12,1777194134384;-11,8254913547822;-165,283570892723;-29,9924981245311;-65,5752440517658;-12,8623840349487;-13,1965533307015;-11,9641933179965;-13,1700045132499;-10,7126781695424;1,61573466311029;-18,7721437636685;-18,0221663491966;-17,998124413872;-12,998124413872;-8,74401916025808;-9,7532984144847;-17,0088522130533;-603,838294563946;-323,538272818511;-147,6144036009;-30,8484621155289;-1,83789304734807;-1,19079005985064;-0,318147698066996;-2
829224;"STARBUCKS";"2011";"20111118";-18,7495850920856;-78,150509559151;-16,4811216809185;-5,7374450132225;-494094259,595579;31,3315654529622;29,601069113426;32,4966912277873;-14,1597266168214;-14,1608978617731;4,82560723606245;-11,4658445852572;-9,71290858367709;-7,98876007997938;79,7012300153155;-538,586175844989;-673,74450132225;-14,1491053677932;-61,9364317621539;22,9066306753602;-8,4046321160469;-17,7213729629191;-21,7879814222672;-10,6200484449871;-14075,5547117296;-11,8858644822137;-11,5044509304351;-162,08449304175;-29,155069582505;-63,9242703228496;-12,3941951786171;-12,7712397766079;-11,7640724870534;-12,9823210608443;-10,2027833001988;1,62332452670908;-18,552210894918;-17,8139301460443;-17,7872587678984;-12,7872587678984;-8,55656770529146;-9,55633088773451;-16,6836978131213;-595,81223081676;-314,561858507111;-141,491053677932;-30,8220675944334;-1,80430225432967;0,304322295949505;0,0120022861643393;1
829224;"STARBUCKS";"2012";"20121116";-19,4258511897205;-79,4823798195958;-17,1319379840969;-5,9125406375518;-538196584,439342;29,413544773112;27,7417062948335;31,3427867695656;-14,475901053992;-14,4770911582171;3,89952936801883;-11,5619002229804;-9,80390403246029;-8,16074014050632;79,3121138665022;-553,997723460669;-691,25406375518;-15,0287539936102;-62,8626575294633;20,8397315251027;-8,53643215230194;-18,2305447089927;-22,1194692164657;-10,8533339261643;-11579,4237060703;-12,1088901426614;-11,7497791569275;-168,320127795527;-29,9194888178914;-66,0869377304526;-12,7995066824948;-13,1412607436233;-11,9155537550043;-13,2018974799396;-10,9009584664537;1,61604652427607;-18,753092605378;-18,004125829603;-17,9798586820499;-12,9798586820499;-8,69139034472707;-9,71026458736707;-17,295910543131;-611,347687279807;-320,439468285847;-150,287539936102;-31,7111821086262;-1,81806641412106;-1,19124149991734;-0,497922020523056;-3
829224;"STARBUCKS";"2013";"20131118";-19,1919410600229;-79,0219748300688;-16,9054030176098;-5,85300552217327;-523891478,987018;30,1157965885071;28,4179889888414;31,754340616756;-14,3631336536464;-14,3643172917793;4,09631879411514;-11,5488153689959;-9,78730201172385;-8,10061563560626;79,453499125152;-548,47461875272;-685,300552217327;-14,7148739063304;-62,5479239285067;21,0830686487926;-8,51634668154734;-18,1217014819621;-22,1586531118273;-10,8115170053963;-14181,0679439012;-12,0272329548248;-11,6599562503072;-166,165208440556;-30,1369016984045;-65,0887463649129;-12,700694739196;-13,0565023896885;-11,9764785972696;-13,2314308880331;-10,578486875965;1,61994097941245;-18,8097564855496;-18,0577851671334;-18,0341864674492;-13,0341864674492;-8,68540110980709;-9,69973269049964;-17,1384457025219;-604,881538438462;-316,803384112635;-147,148739063304;-31,4096757591354;-1,81880745219486;0,130281253490176;0,223912551374799;0
829224;"STARBUCKS";"2014";"20141114";-19,1292778320287;-78,8600838796382;-17,0495866056794;-5,6766046338724;-476236837,039783;27,4732100111393;26,1879375725831;29,9928444599815;-14,8457906465872;-14,8469746166426;2,98072717744256;-11,7957710769328;-9,94589811912784;-8,14530824037681;78,5052273435243;-543,704097742389;-667,66046338724;-14,8960288808664;-61,6210826421581;19,8770734026835;-8,5592643113453;-18,0550459190409;-21,8555544202458;-10,5756066579942;-9532,74710830325;-12,334510463821;-11,9979615102031;-163,815884476534;-29,4584837545126;-65,5174678058819;-12,8799048040939;-13,1828424126814;-11,851983236436;-13,031824844924;-10,6787003610108;1,61195859685314;-18,6322566367618;-17,8897112856452;-17,8640044456009;-12,8640044456009;-8,77896304636225;-9,78453056663034;-16,8565342960289;-600,226124108764;-324,714615878226;-148,960288808664;-30,4642599277978;-1,84440547010168;-1,3856674881235;-0,48698490726195;-1
829224;"STARBUCKS";"2015";"20151112";-19,7032821300421;-80,0110649378972;-17,4929935305136;-5,90981996111793;-537101931,142909;27,6391485378607;26,1508757773331;30,0088072364599;-14,841416781981;-14,8426157123491;1,94034165230052;-11,8896365514299;-10,0428832389385;-8,26032644655714;78,7010650504477;-558,132506337132;-690,981996111793;-15,4492160872529;-62,8519226039158;19,0229231129521;-8,6333962189405;-18,4759422919753;-22,2065734586439;-10,8692584360616;-10868,9687014315;-12,3152152862953;-11,9767368149248;-170,123381049761;-30,2058623040218;-66,4970030094656;-12,9719841612895;-13,2754793783157;-11,9834877966479;-13,2619347505029;-11,0299931833674;1,61100588792358;-18,8276868237163;-18,0747656442049;-18,0513775874557;-13,0513775874557;-8,93878055481519;-9,96926802963235;-17,4860940695297;-614,88838510928;-324,405773569384;-154,492160872529;-31,678936605317;-1,83992856066964;0,133702862239095;0,214387822018999;0
829224;"STARBUCKS";"2016";"20161118";-20,2313588425136;-81,1119818192426;-17,6775691036092;-6,29911455963431;-652373381,615723;30,2104105571847;28,177750119348;32,0877676341813;-14,2717733171638;-14,2729809725159;2,84573193093279;-11,6050668059068;-9,88276727608041;-8,29469157166494;79,9509798194757;-575,133154598532;-729,911455963431;-15,7814081914404;-64,9110867255533;19,0220634074345;-8,681259720148;-18,9878569100502;-23,0636565345579;-11,4316907242523;-18283,2205131155;-12,0162313305599;-11,6478544636159;-177,590888173033;-32,281638288081;-67,1469678384747;-13,0384355473151;-13,3963568450997;-12,400409928641;-13,8317645631025;-11,2715140358951;1,62261155330598;-19,3581359995713;-18,5772978422657;-18,559957813587;-13,559957813587;-8,93979620263808;-9,99937608317487;-18,3731707317073;-631,09906392164;-314,066659100457;-157,814081914404;-33,739070409572;-1,81522198731501;2,04086282438201;0,652363662035523;3
829224;"STARBUCKS";"2017";"20171117";-20,0215356350846;-80,6904143957206;-17,5199193265656;-6,21031322616696;-626162457,974135;30,0739269216796;28,1160196190377;32,0341228265947;-14,2864722090217;-14,2876752997353;2,85467131509728;-11,6336980133105;-9,89291994934738;-8,25512917259734;79,8593131099505;-569,57882674666;-721,031322616696;-15,6001727115717;-64,443105614511;18,9478410040596;-8,67451122965852;-18,883253932803;-23,0453150809643;-11,3482072356512;-19062,5143350605;-12,0321015207349;-11,6653116728084;-175,307426597582;-32,3937823834197;-66,9284379593268;-13,0588292317405;-13,4166286926925;-12,4357805313711;-13,8232543666123;-11,1981865284974;1,61921540283884;-19,3863008134905;-18,6039899578396;-18,5869614702689;-13,5869614702689;-8,88662292591707;-9,93708559697364;-18,1853626943005;-625,491279403419;-314,048428204702;-156,001727115717;-33,2763385146805;-1,82165100949811;-0,107828879435896;0,124297579773912;1
27419;"TARGET";"2008";"20080313";-16,1739214305701;-73,0141255395555;-14,3411777677351;-4,80043604219537;-288860600,003402;32,7175143347695;31,736611163303;33,9089955716091;-13,7727495773968;-13,7738391266319;5,00179894121702;-11,7500213854519;-9,80846962520069;-7,4426816147983;79,5598074408965;-476,869450305999;-580,043604219537;-11,6588037068239;-57,0308395121237;28,2362996242267;-8,00620220647335;-15,7815201690826;-19,87334920186;-9,32710394443262;-5913,15123420387;-11,7247076354919;-11,3271783990411;-135,832350463353;-24,6301600673968;-59,1977725640785;-11,494393375299;-11,8981505440211;-10,8553594954143;-11,711265656941;-8,6318449873631;1,60122229234554;-17,3049319859429;-16,6343296611559;-16,5914017123134;-11,5914017123134;-8,27827179354515;-9,19656331013496;-14,0360572872789;-533,291684768117;-310,062860444783;-116,588037068239;-26,0058972198821;-1,79908646214649;-0,00810774925740574;0,0302591922128079;0
27419;"TARGET";"2009";"20090313";-18,8053878747858;-78,3415107966573;-16,1038326210299;-6,08716090091132;-595341674,497231;36,5280351234411;33,9961101213201;36,3505933112751;-13,1037420303374;-13,104909137185;5,14458856752881;-11,2896632741924;-9,62816329774395;-7,86587867696052;81,7339260252879;-547,215173470681;-708,716090091132;-13,6999722453511;-63,7927418322391;24,347161018359;-8,37107935927238;-17,9905572432746;-22,2460231699398;-11,0556797714122;-28109,3336386345;-11,2816238228557;-10,8397862051413;-165,851512628365;-29,9672495142936;-63,7901660948672;-12,0262136076614;-12,5075835650518;-11,9031576498106;-13,2798851335462;-10,1662503469331;1,62647988860537;-18,765557978921;-18,0159298774833;-17,9918101427814;-12,9918101427814;-8,48856369042031;-9,5116869410527;-17,3180682764363;-606,46976515016;-300,24548469899;-136,999722453511;-32,714404662781;-1,76457113769407;-0,764763963271283;-0,312643551730633;-2
27419;"TARGET";"2010";"20100312";-17,9480343031908;-76,6113083007628;-15,5002964952696;-5,69230024204935;-486068834,804326;35,4744517568573;33,35307196466;35,7809607473687;-13,259823631378;-13,2609700466542;5,34482656319465;-11,3906034200597;-9,65390943732323;-7,72324377082747;81,1705224989792;-524,512023938756;-669,230024204935;-13,086701208981;-61,7126219109399;25,1471092977869;-8,28018985183644;-17,3666611557315;-21,5989149000117;-10,5445408501352;-19948,4576165803;-11,4041335166445;-10,974546868309;-156,527461139896;-28,6231433506045;-62,5370334692363;-11,8900709430689;-12,3514942259465;-11,6419978011301;-12,8541166231351;-9,773402417962;1,62390497334292;-18,4108680270016;-17,6801391645556;-17,6517430747858;-12,6517430747858;-8,35018488578922;-9,33748531536687;-16,3669430051813;-583,604285450019;-302,832462023372;-130,86701208981;-30,6521588946459;-1,77985755820505;0,224234121421846;-0,0907960506556652;-3
27419;"TARGET";"2011";"20110311";-19,7922990445197;-80,2787111898877;-17,0879810425365;-6,31295082799948;-656531743,457811;32,2438063821193;29,9896795475966;34,3671541618419;-13,6472122910387;-13,6484055473273;0,678662888779566;-11,9569399845378;-10,1431335728066;-8,12690867102338;81,0005956427074;-569,253095786983;-731,295082799948;-15,3073415412677;-65,0155774104491;21,4023886727608;-8,55620570175948;-18,6875931497032;-22,7730759664627;-11,3820150698748;-18376,6843137255;-11,7797899555675;-11,3877689511243;-174,647058823529;-31,2466940264478;-66,3941144482693;-12,7237847737741;-13,1202441904978;-12,1716433910583;-13,6313018412196;-11,015959872321;1,60753710233138;-19,0958666224201;-18,3287878072164;-18,3085010761458;-13,3085010761458;-8,93373268464829;-9,99481815120893;-18,1413132694938;-625,155222578089;-305,900770576141;-153,073415412677;-33,8668490652075;-1,78555271307392;-0,434468038383074;-0,349353844632247;1
27419;"TARGET";"2012";"20120315";-16,8329104528216;-74,3304280662597;-14,8772731658376;-5,04864968452889;-336543664,258686;31,4287419194431;30,3106663351566;33,6285491248135;-13,8495930256046;-13,85070611636;3,69794073572286;-11,8834012659005;-9,93589112587688;-7,5786285632566;79,6507218301205;-493,084909926334;-604,864968452889;-12,5054274084125;-58,346418848268;25,9149691925077;-8,16076819365943;-16,4233858419129;-20,5654382578316;-9,71587528225425;-8133,63622795115;-11,874564893088;-11,4920213823968;-142,628900949796;-26,3337856173677;-60,7621784392085;-11,8957423016692;-12,2753083090492;-11,2325582945091;-12,1747712418874;-9,13432835820896;1,60311284046693;-17,786994378986;-17,0899461414461;-17,0535900086155;-12,0535900086155;-8,41885660954304;-9,36205641900349;-14,8259837177748;-548,929224840352;-309,832339710343;-125,054274084125;-27,2862957937585;-1,81116360019891;-0,349696462251994;-0,245598774039361;-2
27419;"TARGET";"2013";"20130320";-16,7988075690169;-74,2951591602766;-14,6749549655803;-5,17310866247994;-362198331,622866;33,163531047266;31,7405423893376;35,2164739397149;-13,4144952746224;-13,4156079262103;4,52587391876214;-11,7021490209661;-9,81894527914724;-7,52279835875339;80,489109934983;-495,13993466237;-617,310866247994;-12,4367674275139;-59,0054943326669;27,2436581895097;-8,10487126916054;-16,4046365440203;-20,4629244258389;-9,80509040493157;-9272,61483035163;-11,6728452270621;-11,2701297497683;-143,94139420111;-25,9444787168415;-60,0456115191627;-11,5957586878593;-12,0022350333032;-11,085680053141;-12,0985461684635;-8,97100555212832;1,61179916725295;-17,6782430746721;-16,9871272812651;-16,9493222192446;-11,9493222192446;-8,3903912741488;-9,34165524114885;-14,9911165946946;-550,939907531895;-302,485385334966;-124,367674275139;-27,9568167797656;-1,78741338982303;-0,325050313969729;-0,0409925925265301;1
27419;"TARGET";"2014";"20140314";-17,8832026780101;-76,4768075985899;-15,4741387961808;-5,64709929730704;-473962447,040568;35,346173431915;33,2755300396612;35,5613871541889;-13,3199876742036;-13,3211325466386;5,18970703646179;-11,4318866494964;-9,67855349647582;-7,71838792727764;81,0343015909615;-522,413963087357;-664,709929730704;-13,0152643335815;-61,4724791759189;24,8722071703574;-8,28944689445189;-17,3458387954042;-21,5819437219997;-10,4997206318591;-18270,3178853313;-11,4190496009401;-10,9909545610341;-155,661578555473;-28,6388682055101;-62,0144000189003;-11,8809687270812;-12,3397015573013;-11,654623769629;-12,8445702063968;-9,61094564408042;1,61155738047117;-18,4150651654293;-17,6841116497655;-17,6557671768258;-12,6557671768258;-8,36391142740568;-9,34852396384597;-16,2954951600894;-580,26358166611;-302,055683398986;-130,152643335815;-30,4139985107967;-1,7859643539147;-0,794972548091417;-0,288707552986584;0
